"sample_dt","sample_tm","startDateTime","remark_cd","00061","00665","00666","00671","70507","80154"
2004-02-28,"18:30",2004-02-29 00:30:00,NA,95,0.863,NA,0.502,NA,145
2004-02-28,"20:00",2004-02-29 02:00:00,NA,106,0.896,NA,0.505,NA,129
2004-02-29,"07:30",2004-02-29 13:30:00,NA,76,1.02,NA,NA,NA,73
2004-02-29,"17:30",2004-02-29 23:30:00,NA,80,0.667,NA,0.414,NA,49
2004-03-01,"04:45",2004-03-01 10:45:00,NA,84,0.637,NA,NA,NA,58
2004-03-01,"20:45",2004-03-02 02:45:00,NA,71,0.474,NA,NA,NA,33
2004-03-02,"20:45",2004-03-03 02:45:00,NA,40,0.319,NA,NA,NA,17
2004-03-04,"13:00",2004-03-04 19:00:00,NA,22,0.179,NA,NA,NA,5
2004-03-04,"23:30",2004-03-05 05:30:00,NA,34,0.187,NA,NA,NA,23
2004-03-05,"01:15",2004-03-05 07:15:00,NA,69,0.376,NA,NA,NA,102
2004-03-05,"02:15",2004-03-05 08:15:00,NA,99,0.579,NA,0.26,NA,212
2004-03-05,"03:15",2004-03-05 09:15:00,NA,136,0.99,NA,0.268,NA,645
2004-03-05,"03:45",2004-03-05 09:45:00,NA,154,0.958,NA,NA,NA,582
2004-03-05,"04:30",2004-03-05 10:30:00,NA,173,0.803,NA,0.236,NA,466
2004-03-05,"06:00",2004-03-05 12:00:00,NA,192,0.737,NA,NA,NA,311
2004-03-05,"07:30",2004-03-05 13:30:00,NA,211,0.765,NA,0.342,NA,295
2004-03-05,"18:30",2004-03-06 00:30:00,NA,156,0.829,NA,NA,NA,145
2004-03-06,"12:15",2004-03-06 18:15:00,NA,71,0.487,NA,NA,NA,72
2004-03-09,"01:30",2004-03-09 07:30:00,NA,23,0.134,NA,NA,NA,10
2004-03-23,"15:09",2004-03-23 21:09:00,NA,18,0.051,NA,NA,NA,15
2004-03-23,"15:10",2004-03-23 21:10:00,NA,18,0.042,NA,NA,NA,18
2004-03-26,"00:01",2004-03-26 06:01:00,NA,34,0.153,NA,NA,NA,54
2004-03-26,"02:45",2004-03-26 08:45:00,NA,59,0.267,NA,NA,NA,148
2004-03-26,"03:30",2004-03-26 09:30:00,NA,70,0.342,NA,NA,NA,191
2004-03-26,"11:30",2004-03-26 17:30:00,NA,61,0.241,NA,NA,NA,52
2004-03-28,"11:45",2004-03-28 17:45:00,NA,26,0.096,NA,NA,NA,13
2004-03-29,"02:30",2004-03-29 08:30:00,NA,40,0.23,NA,NA,NA,104
2004-03-30,"18:45",2004-03-31 00:45:00,NA,24,0.121,NA,NA,NA,19
2004-04-14,"12:19",2004-04-14 17:19:00,NA,15,0.041,NA,NA,NA,7
2004-04-14,"12:20",2004-04-14 17:20:00,NA,15,0.032,NA,NA,NA,8
2004-04-17,"08:30",2004-04-17 13:30:00,NA,25,NA,NA,NA,NA,29
2004-04-18,"08:00",2004-04-18 13:00:00,NA,33,NA,NA,NA,NA,49
2004-04-21,"07:00",2004-04-21 12:00:00,NA,25,NA,NA,NA,NA,13
2004-05-06,"09:00",2004-05-06 14:00:00,NA,17,0.041,NA,NA,NA,22
2004-05-10,"17:45",2004-05-10 22:45:00,NA,35,NA,NA,NA,NA,78
2004-05-10,"19:00",2004-05-11 00:00:00,NA,43,NA,NA,NA,NA,101
2004-05-11,"19:15",2004-05-12 00:15:00,NA,26,NA,NA,NA,NA,23
2004-05-13,"17:45",2004-05-13 22:45:00,NA,36,NA,NA,NA,NA,79
2004-05-15,"10:15",2004-05-15 15:15:00,NA,27,NA,NA,NA,NA,21
2004-05-17,"22:00",2004-05-18 03:00:00,NA,26,NA,NA,NA,NA,51
2004-05-18,"01:30",2004-05-18 06:30:00,NA,59,NA,NA,NA,NA,449
2004-05-18,"09:30",2004-05-18 14:30:00,NA,60,NA,NA,NA,NA,249
2004-05-19,"15:15",2004-05-19 20:15:00,NA,27,NA,NA,NA,NA,41
2004-05-21,"12:30",2004-05-21 17:30:00,NA,35,0.768,NA,NA,NA,633
2004-05-21,"16:45",2004-05-21 21:45:00,NA,58,NA,NA,NA,NA,203
2004-05-21,"17:15",2004-05-21 22:15:00,NA,79,NA,NA,NA,NA,349
2004-05-21,"18:15",2004-05-21 23:15:00,NA,110,1.57,NA,NA,NA,1100
2004-05-21,"18:45",2004-05-21 23:45:00,NA,139,NA,NA,NA,NA,1280
2004-05-21,"19:15",2004-05-22 00:15:00,NA,173,1.98,0.236,NA,NA,1670
2004-05-21,"20:30",2004-05-22 01:30:00,NA,226,2.28,NA,NA,NA,1310
2004-05-22,"00:15",2004-05-22 05:15:00,NA,310,1.92,NA,NA,NA,1050
2004-05-22,"00:45",2004-05-22 05:45:00,NA,364,1.68,0.352,NA,NA,1320
2004-05-22,"01:30",2004-05-22 06:30:00,NA,445,NA,NA,NA,NA,1380
2004-05-22,"02:15",2004-05-22 07:15:00,NA,521,2.81,0.29,NA,NA,2220
2004-05-22,"14:45",2004-05-22 19:45:00,NA,365,0.74,0.363,NA,NA,158
2004-05-23,"03:30",2004-05-23 08:30:00,NA,277,0.758,NA,NA,NA,214
2004-05-23,"06:00",2004-05-23 11:00:00,NA,460,2.15,NA,NA,NA,1360
2004-05-23,"07:00",2004-05-23 12:00:00,NA,547,NA,NA,NA,NA,1350
2004-05-23,"08:00",2004-05-23 13:00:00,NA,663,3.64,0.335,NA,NA,2940
2004-05-23,"23:30",2004-05-24 04:30:00,NA,425,1.18,NA,NA,NA,393
2004-05-24,"17:00",2004-05-24 22:00:00,NA,265,0.665,0.31,NA,NA,181
2004-05-24,"23:45",2004-05-25 04:45:00,NA,158,NA,NA,NA,NA,196
2004-05-25,"12:15",2004-05-25 17:15:00,NA,101,0.484,NA,NA,NA,125
2004-05-29,"03:30",2004-05-29 08:30:00,NA,30,0.274,NA,NA,NA,56
2004-05-29,"14:45",2004-05-29 19:45:00,NA,41,NA,NA,NA,NA,46
2004-05-30,"06:45",2004-05-30 11:45:00,NA,34,0.171,NA,NA,NA,30
2004-05-30,"12:15",2004-05-30 17:15:00,NA,68,0.323,NA,0.133,NA,126
2004-05-30,"13:15",2004-05-30 18:15:00,NA,99,0.567,NA,NA,NA,423
2004-05-30,"13:45",2004-05-30 18:45:00,NA,111,NA,NA,NA,NA,423
2004-05-30,"14:30",2004-05-30 19:30:00,NA,126,0.58,NA,0.173,NA,312
2004-05-30,"17:30",2004-05-30 22:30:00,NA,108,NA,NA,NA,NA,303
2004-05-30,"21:30",2004-05-31 02:30:00,NA,90,0.444,NA,0.172,NA,156
2004-06-01,"10:45",2004-06-01 15:45:00,NA,45,0.205,NA,NA,NA,60
2004-06-06,"11:00",2004-06-06 16:00:00,NA,24,0.115,NA,NA,NA,90
2004-06-10,"00:45",2004-06-10 05:45:00,NA,26,0.133,NA,NA,NA,49
2004-06-10,"18:15",2004-06-10 23:15:00,NA,45,0.189,NA,NA,NA,69
2004-06-10,"23:45",2004-06-11 04:45:00,NA,79,0.276,NA,NA,NA,130
2004-06-11,"06:45",2004-06-11 11:45:00,NA,101,0.326,NA,NA,NA,108
2004-06-11,"21:00",2004-06-12 02:00:00,NA,73,0.342,NA,NA,NA,64
2004-06-12,"05:15",2004-06-12 10:15:00,NA,82,0.371,NA,NA,NA,116
2004-06-12,"21:15",2004-06-13 02:15:00,NA,57,0.264,NA,NA,NA,59
2004-06-14,"08:35",2004-06-14 13:35:00,NA,33,0.157,NA,NA,NA,42
2004-06-14,"08:36",2004-06-14 13:36:00,NA,33,0.156,NA,NA,NA,35
2004-06-16,"17:45",2004-06-16 22:45:00,NA,25,0.125,NA,NA,NA,33
2004-06-17,"02:00",2004-06-17 07:00:00,NA,43,0.234,NA,NA,NA,93
2004-06-17,"03:15",2004-06-17 08:15:00,NA,62,0.342,NA,NA,NA,184
2004-06-17,"07:15",2004-06-17 12:15:00,NA,48,0.235,NA,NA,NA,83
2004-06-18,"07:15",2004-06-18 12:15:00,NA,31,NA,NA,NA,NA,60
2004-06-20,"16:00",2004-06-20 21:00:00,NA,24,0.089,NA,NA,NA,29
2004-06-22,"06:30",2004-06-22 11:30:00,NA,26,NA,NA,NA,NA,35
2004-07-03,"19:00",2004-07-04 00:00:00,NA,25,0.109,NA,NA,NA,35
2004-07-03,"23:45",2004-07-04 04:45:00,NA,54,0.236,NA,NA,NA,124
2004-07-04,"03:45",2004-07-04 08:45:00,NA,112,0.424,NA,0.141,NA,238
2004-07-04,"04:15",2004-07-04 09:15:00,NA,125,NA,NA,NA,NA,231
2004-07-04,"05:00",2004-07-04 10:00:00,NA,139,0.399,NA,0.123,NA,230
2004-07-04,"10:30",2004-07-04 15:30:00,NA,100,0.29,NA,0.12,NA,93
2004-07-04,"22:45",2004-07-05 03:45:00,NA,53,0.3,NA,NA,NA,60
2004-07-06,"15:30",2004-07-06 20:30:00,NA,32,NA,NA,NA,NA,32
2004-07-08,"15:30",2004-07-08 20:30:00,NA,25,0.104,NA,NA,NA,18
2004-07-12,"06:38",2004-07-12 11:38:00,NA,23,0.124,NA,NA,NA,32
2004-07-12,"06:39",2004-07-12 11:39:00,NA,23,0.115,NA,NA,NA,74
2004-07-30,"12:30",2004-07-30 17:30:00,NA,26,NA,NA,NA,NA,21
2004-07-30,"17:45",2004-07-30 22:45:00,NA,35,NA,NA,NA,NA,42
2004-07-31,"10:15",2004-07-31 15:15:00,NA,26,NA,NA,NA,NA,29
2004-08-02,"11:30",2004-08-02 16:30:00,NA,29,NA,NA,NA,NA,33
2004-08-02,"16:30",2004-08-02 21:30:00,NA,38,NA,NA,NA,NA,40
2004-08-03,"08:45",2004-08-03 13:45:00,NA,24,NA,NA,NA,NA,19
2004-08-03,"20:30",2004-08-04 01:30:00,NA,37,0.223,NA,NA,NA,47
2004-08-03,"21:00",2004-08-04 02:00:00,NA,58,0.276,NA,NA,NA,68
2004-08-04,"00:01",2004-08-04 05:01:00,NA,82,0.388,NA,NA,NA,92
2004-08-04,"00:45",2004-08-04 05:45:00,NA,96,NA,NA,NA,NA,144
2004-08-04,"01:30",2004-08-04 06:30:00,NA,108,0.492,NA,NA,NA,175
2004-08-04,"06:00",2004-08-04 11:00:00,NA,72,0.378,NA,NA,NA,109
2004-08-05,"04:15",2004-08-05 09:15:00,NA,39,0.236,NA,NA,NA,41
2004-08-06,"12:45",2004-08-06 17:45:00,NA,24,0.128,NA,NA,NA,20
2004-08-25,"02:15",2004-08-25 07:15:00,NA,23,NA,NA,NA,NA,41
2004-08-25,"14:45",2004-08-25 19:45:00,NA,24,NA,NA,NA,NA,20
2004-08-27,"02:00",2004-08-27 07:00:00,NA,24,0.11,NA,NA,NA,19
2004-08-27,"05:45",2004-08-27 10:45:00,NA,34,0.149,NA,NA,NA,49
2004-08-27,"06:45",2004-08-27 11:45:00,NA,43,0.169,NA,NA,NA,54
2004-08-27,"09:10",2004-08-27 14:10:00,NA,32,0.146,NA,NA,NA,26
2004-08-27,"09:11",2004-08-27 14:11:00,NA,32,0.155,NA,NA,NA,186
2004-08-28,"10:00",2004-08-28 15:00:00,NA,22,0.129,NA,NA,NA,17
2004-09-01,"06:15",2004-09-01 11:15:00,NA,23,NA,NA,NA,NA,25
2004-09-15,"20:30",2004-09-16 01:30:00,NA,22,NA,NA,NA,NA,15
2004-09-29,"13:05",2004-09-29 18:05:00,NA,16,0.046,NA,NA,NA,9
2004-10-02,"02:15",2004-10-02 07:15:00,NA,22,NA,NA,NA,NA,43
2004-10-08,"04:15",2004-10-08 09:15:00,NA,23,0.1,NA,NA,NA,11
2004-10-08,"08:15",2004-10-08 13:15:00,NA,42,0.203,NA,NA,NA,37
2004-10-08,"08:45",2004-10-08 13:45:00,NA,53,0.225,NA,NA,NA,64
2004-10-08,"21:15",2004-10-09 02:15:00,NA,31,NA,NA,NA,NA,10
2004-10-09,"13:45",2004-10-09 18:45:00,NA,22,0.154,NA,NA,NA,4
2004-10-23,"05:00",2004-10-23 10:00:00,NA,22,0.073,NA,NA,NA,31
2004-10-23,"10:30",2004-10-23 15:30:00,NA,40,0.12,NA,NA,NA,15
2004-10-24,"02:30",2004-10-24 07:30:00,NA,34,0.119,NA,NA,NA,15
2004-10-25,"10:30",2004-10-25 15:30:00,NA,22,0.093,NA,NA,NA,32
2004-10-30,"05:15",2004-10-30 10:15:00,NA,28,0.093,NA,NA,NA,23
2004-10-30,"21:30",2004-10-31 02:30:00,NA,30,0.108,NA,NA,NA,49
2004-11-01,"09:30",2004-11-01 15:30:00,NA,22,NA,NA,NA,NA,21
2004-11-02,"09:45",2004-11-02 15:45:00,NA,27,NA,NA,NA,NA,37
2004-11-05,"08:15",2004-11-05 14:15:00,NA,22,NA,NA,NA,NA,29
2004-11-20,"02:15",2004-11-20 08:15:00,NA,22,NA,NA,NA,NA,8
2004-11-27,"14:00",2004-11-27 20:00:00,NA,22,0.061,NA,NA,NA,19
2004-11-27,"19:00",2004-11-28 01:00:00,NA,30,0.079,NA,NA,NA,29
2004-11-29,"10:15",2004-11-29 16:15:00,NA,22,0.065,NA,NA,NA,22
2004-12-06,"12:30",2004-12-06 18:30:00,NA,24,0.067,NA,NA,NA,16
2004-12-07,"09:15",2004-12-07 15:15:00,NA,33,NA,NA,NA,NA,9
2004-12-07,"13:00",2004-12-07 19:00:00,NA,52,0.165,NA,0.075,NA,38
2004-12-07,"21:00",2004-12-08 03:00:00,NA,50,0.168,NA,0.1,NA,20
2004-12-08,"13:00",2004-12-08 19:00:00,NA,36,NA,NA,NA,NA,12
2004-12-09,"21:00",2004-12-10 03:00:00,NA,26,0.087,NA,NA,NA,6
2004-12-10,"13:00",2004-12-10 19:00:00,NA,32,NA,NA,NA,NA,10
2004-12-10,"21:00",2004-12-11 03:00:00,NA,37,0.111,NA,NA,NA,13
2004-12-11,"13:00",2004-12-11 19:00:00,NA,34,0.125,NA,NA,NA,6
2004-12-12,"05:00",2004-12-12 11:00:00,NA,29,NA,NA,NA,NA,13
2004-12-13,"13:00",2004-12-13 19:00:00,NA,23,0.085,NA,NA,NA,19
2005-01-02,"03:45",2005-01-02 09:45:00,NA,32,0.212,NA,NA,NA,23
2005-01-02,"05:30",2005-01-02 11:30:00,NA,55,0.378,NA,NA,NA,117
2005-01-03,"09:45",2005-01-03 15:45:00,NA,24,0.28,NA,NA,NA,11
2005-01-11,"10:25",2005-01-11 16:25:00,NA,17,0.053,NA,NA,NA,80
2005-01-12,"17:00",2005-01-12 23:00:00,NA,23,0.079,NA,NA,NA,112
2005-01-12,"21:00",2005-01-13 03:00:00,NA,54,0.233,NA,NA,NA,135
2005-01-12,"21:30",2005-01-13 03:30:00,NA,66,NA,NA,NA,NA,217
2005-01-12,"22:15",2005-01-13 04:15:00,NA,80,0.35,NA,NA,NA,202
2005-01-13,"10:30",2005-01-13 16:30:00,NA,61,0.446,NA,NA,NA,27
2005-01-14,"02:30",2005-01-14 08:30:00,NA,45,NA,NA,NA,NA,16
2005-01-15,"12:45",2005-01-15 18:45:00,NA,NA,0.251,NA,NA,NA,58
2005-02-05,"18:30",2005-02-06 00:30:00,NA,44,1.36,NA,NA,NA,155
2005-02-05,"23:15",2005-02-06 05:15:00,NA,74,1.68,NA,NA,NA,93
2005-02-06,"06:30",2005-02-06 12:30:00,NA,122,2.43,NA,NA,NA,158
2005-02-06,"15:30",2005-02-06 21:30:00,NA,183,1.77,NA,1.13,NA,149
2005-02-06,"21:30",2005-02-07 03:30:00,NA,299,1.5,NA,NA,NA,137
2005-02-06,"23:30",2005-02-07 05:30:00,NA,399,1.55,NA,0.987,NA,224
2005-02-07,"07:30",2005-02-07 13:30:00,NA,436,NA,NA,NA,NA,133
2005-02-07,"15:30",2005-02-07 21:30:00,NA,443,1.49,NA,NA,NA,105
2005-02-08,"05:00",2005-02-08 11:00:00,NA,295,1.57,NA,NA,NA,40
2005-02-08,"12:15",2005-02-08 18:15:00,NA,161,NA,NA,NA,NA,56
2005-02-08,"21:15",2005-02-09 03:15:00,NA,95,1.14,NA,0.812,NA,38
2005-02-10,"04:15",2005-02-10 10:15:00,NA,46,NA,NA,NA,NA,20
2005-02-12,"04:00",2005-02-12 10:00:00,NA,24,0.215,NA,NA,NA,6
2005-02-13,"11:15",2005-02-13 17:15:00,NA,29,0.261,NA,NA,NA,8
2005-02-13,"18:00",2005-02-14 00:00:00,NA,69,0.467,NA,NA,NA,96
2005-02-13,"19:00",2005-02-14 01:00:00,NA,93,0.703,NA,NA,NA,112
2005-02-13,"21:00",2005-02-14 03:00:00,NA,124,0.918,NA,0.488,NA,102
2005-02-13,"23:45",2005-02-14 05:45:00,NA,245,0.953,NA,NA,NA,116
2005-02-14,"01:00",2005-02-14 07:00:00,NA,342,0.937,NA,0.506,NA,149
2005-02-15,"18:30",2005-02-16 00:30:00,NA,259,1.17,NA,NA,NA,62
2005-02-16,"05:45",2005-02-16 11:45:00,NA,117,1.23,NA,0.8,NA,57
2005-02-17,"06:00",2005-02-17 12:00:00,NA,52,0.879,NA,NA,NA,24
2005-02-19,"23:15",2005-02-20 05:15:00,NA,24,0.214,NA,NA,NA,7
2005-03-05,"17:15",2005-03-05 23:15:00,NA,32,0.325,NA,NA,NA,42
2005-03-06,"10:45",2005-03-06 16:45:00,NA,52,1.04,NA,NA,NA,44
2005-03-06,"13:15",2005-03-06 19:15:00,NA,73,NA,NA,NA,NA,67
2005-03-06,"14:00",2005-03-06 20:00:00,NA,103,NA,NA,NA,NA,203
2005-03-06,"14:30",2005-03-06 20:30:00,NA,158,1.2,NA,0.642,NA,304
2005-03-06,"15:00",2005-03-06 21:00:00,NA,243,1.21,NA,0.624,NA,317
2005-03-06,"15:45",2005-03-06 21:45:00,NA,356,1.35,NA,NA,NA,348
2005-03-06,"16:30",2005-03-06 22:30:00,NA,416,1.38,NA,0.59,NA,332
2005-03-06,"22:00",2005-03-07 04:00:00,NA,339,NA,NA,NA,NA,203
2005-03-07,"05:00",2005-03-07 11:00:00,NA,379,1.47,NA,NA,NA,145
2005-03-08,"11:30",2005-03-08 17:30:00,NA,82,0.978,NA,0.602,NA,60
2005-03-11,"06:45",2005-03-11 12:45:00,NA,24,0.279,NA,NA,NA,12
2005-03-21,"19:30",2005-03-22 01:30:00,NA,23,0.115,NA,NA,NA,17
2005-03-22,"15:15",2005-03-22 21:15:00,NA,26,0.377,NA,NA,NA,32
2005-03-22,"18:45",2005-03-23 00:45:00,NA,54,0.397,NA,NA,NA,79
2005-03-23,"08:45",2005-03-23 14:45:00,NA,39,0.656,NA,NA,NA,50
2005-03-23,"15:45",2005-03-23 21:45:00,NA,68,0.709,NA,NA,NA,103
2005-03-23,"16:45",2005-03-23 22:45:00,NA,90,0.795,NA,NA,NA,187
2005-03-23,"17:45",2005-03-23 23:45:00,NA,114,0.867,NA,0.283,NA,215
2005-03-23,"18:15",2005-03-24 00:15:00,NA,130,0.884,NA,0.315,NA,210
2005-03-24,"04:30",2005-03-24 10:30:00,NA,93,1.31,NA,0.747,NA,155
2005-03-24,"12:30",2005-03-24 18:30:00,NA,68,0.81,NA,NA,NA,58
2005-03-25,"02:00",2005-03-25 08:00:00,NA,88,1.13,NA,NA,NA,83
2005-03-27,"08:00",2005-03-27 14:00:00,NA,38,0.396,NA,NA,NA,22
2005-03-30,"08:00",2005-03-30 14:00:00,NA,34,0.186,NA,NA,NA,9
2005-03-31,"03:00",2005-03-31 09:00:00,NA,74,0.397,NA,NA,NA,106
2005-04-01,"03:00",2005-04-01 09:00:00,NA,42,0.271,NA,NA,NA,45
2005-04-06,"16:45",2005-04-06 21:45:00,NA,24,0.171,NA,NA,NA,10
2005-04-28,"07:45",2005-04-28 12:45:00,NA,16,0.042,NA,NA,NA,14
2005-04-28,"07:46",2005-04-28 12:46:00,NA,16,0.03,NA,NA,NA,26
2005-05-11,"10:45",2005-05-11 15:45:00,NA,31,0.191,NA,NA,NA,48
2005-05-19,"06:15",2005-05-19 11:15:00,NA,23,NA,NA,NA,NA,44
2005-06-08,"07:50",2005-06-08 12:50:00,NA,12,0.141,NA,NA,NA,21
2005-06-08,"07:51",2005-06-08 12:51:00,NA,12,0.136,NA,NA,NA,41
2005-06-24,"06:15",2005-06-24 11:15:00,NA,10,0.107,NA,NA,NA,64
2005-07-04,"09:00",2005-07-04 14:00:00,NA,20,NA,NA,NA,NA,70
2005-07-20,"10:00",2005-07-20 15:00:00,NA,21,0.332,NA,NA,NA,116
2005-07-20,"10:45",2005-07-20 15:45:00,NA,48,0.477,NA,0.151,NA,236
2005-07-20,"14:00",2005-07-20 19:00:00,NA,79,0.815,NA,0.162,NA,484
2005-07-20,"14:15",2005-07-20 19:15:00,NA,90,NA,NA,NA,NA,726
2005-07-20,"15:15",2005-07-20 20:15:00,NA,98,0.946,NA,0.158,NA,623
2005-07-20,"16:45",2005-07-20 21:45:00,NA,84,NA,NA,NA,NA,664
2005-07-20,"18:30",2005-07-20 23:30:00,NA,56,0.655,NA,0.16,NA,339
2005-07-21,"06:30",2005-07-21 11:30:00,NA,22,0.296,NA,NA,NA,62
2005-07-21,"15:00",2005-07-21 20:00:00,NA,48,0.354,NA,NA,NA,111
2005-07-25,"09:24",2005-07-25 14:24:00,NA,12,0.206,NA,NA,NA,45
2005-07-25,"09:25",2005-07-25 14:25:00,NA,12,0.218,NA,NA,NA,74
2005-07-26,"05:30",2005-07-26 10:30:00,NA,47,0.316,NA,NA,NA,1020
2005-08-04,"10:30",2005-08-04 15:30:00,NA,17,NA,NA,NA,NA,66
2005-08-27,"03:15",2005-08-27 08:15:00,NA,26,0.189,NA,NA,NA,74
2005-08-31,"06:50",2005-08-31 11:50:00,NA,9,0.091,NA,NA,NA,17
2005-08-31,"06:51",2005-08-31 11:51:00,NA,9,0.08,NA,NA,NA,13
2005-09-19,"12:30",2005-09-19 17:30:00,NA,20,0.136,NA,NA,NA,21
2005-09-22,"08:45",2005-09-22 13:45:00,NA,29,0.152,NA,NA,NA,31
2005-09-25,"17:15",2005-09-25 22:15:00,NA,38,0.215,NA,NA,NA,66
2005-09-26,"05:15",2005-09-26 10:15:00,NA,28,0.188,NA,NA,NA,42
2005-09-28,"08:10",2005-09-28 13:10:00,NA,11,0.128,NA,NA,NA,4
2005-10-27,"09:05",2005-10-27 14:05:00,NA,10,0.05,NA,NA,NA,2
2005-11-05,"22:45",2005-11-06 04:45:00,NA,21,0.151,NA,NA,NA,33
2005-11-06,"04:15",2005-11-06 10:15:00,NA,46,0.24,NA,NA,NA,57
2005-11-07,"12:15",2005-11-07 18:15:00,NA,19,0.27,NA,NA,NA,6
2005-11-15,"23:45",2005-11-16 05:45:00,NA,29,0.196,NA,NA,NA,21
2005-11-17,"00:01",2005-11-17 06:01:00,NA,20,0.168,NA,NA,NA,14
2005-11-28,"16:15",2005-11-28 22:15:00,NA,26,0.09,NA,NA,NA,26
2006-01-02,"10:30",2006-01-02 16:30:00,NA,20,0.096,NA,NA,NA,24
2006-01-02,"18:15",2006-01-03 00:15:00,NA,45,0.182,NA,NA,NA,49
2006-01-03,"02:15",2006-01-03 08:15:00,NA,49,0.2,NA,NA,NA,35
2006-01-04,"18:15",2006-01-05 00:15:00,NA,29,0.16,NA,NA,NA,6
2006-01-10,"11:15",2006-01-10 17:15:00,NA,9.6,0.067,NA,NA,NA,18
2006-01-29,"11:30",2006-01-29 17:30:00,NA,27,0.109,NA,NA,NA,17
2006-03-08,"23:00",2006-03-09 05:00:00,NA,21,0.18,NA,NA,NA,59
2006-03-09,"02:00",2006-03-09 08:00:00,NA,42,0.305,NA,NA,NA,139
2006-03-09,"12:45",2006-03-09 18:45:00,NA,38,0.173,NA,NA,NA,30
2006-03-09,"12:46",2006-03-09 18:46:00,NA,38,0.171,NA,NA,NA,26
2006-03-10,"10:00",2006-03-10 16:00:00,NA,26,0.207,NA,NA,NA,23
2006-03-12,"02:15",2006-03-12 08:15:00,NA,24,0.102,NA,NA,NA,17
2006-03-12,"23:45",2006-03-13 05:45:00,NA,31,0.15,NA,NA,NA,47
2006-03-13,"03:00",2006-03-13 09:00:00,NA,48,0.189,NA,NA,NA,66
2006-03-13,"04:15",2006-03-13 10:15:00,NA,67,0.456,NA,0.022,NA,250
2006-03-13,"18:45",2006-03-14 00:45:00,NA,52,0.271,NA,0.074,NA,41
2006-03-15,"02:45",2006-03-15 08:45:00,NA,25,0.127,NA,NA,NA,13
2006-04-03,"02:30",2006-04-03 07:30:00,NA,24,0.119,NA,NA,NA,54
2006-04-03,"07:30",2006-04-03 12:30:00,NA,40,0.155,NA,NA,NA,55
2006-04-04,"15:30",2006-04-04 20:30:00,NA,25,0.108,NA,NA,NA,15
2006-04-07,"03:00",2006-04-07 08:00:00,NA,32,0.235,NA,NA,NA,119
2006-04-07,"04:45",2006-04-07 09:45:00,NA,56,0.456,NA,NA,NA,335
2006-04-07,"06:00",2006-04-07 11:00:00,NA,81,0.57,NA,0.108,NA,353
2006-04-07,"09:00",2006-04-07 14:00:00,NA,103,0.444,NA,0.107,NA,251
2006-04-07,"11:00",2006-04-07 16:00:00,NA,127,0.65,NA,NA,NA,394
2006-04-07,"12:00",2006-04-07 17:00:00,NA,143,0.805,NA,0.11,NA,543
2006-04-07,"20:00",2006-04-08 01:00:00,NA,122,0.59,NA,0.198,NA,189
2006-04-08,"01:45",2006-04-08 06:45:00,NA,90,0.444,NA,0.184,NA,104
2006-04-08,"16:15",2006-04-08 21:15:00,NA,48,0.26,NA,NA,NA,63
2006-04-10,"16:45",2006-04-10 21:45:00,NA,25,0.103,NA,NA,NA,19
2006-04-16,"20:45",2006-04-17 01:45:00,NA,32,0.135,NA,NA,NA,65
2006-04-17,"12:45",2006-04-17 17:45:00,NA,25,0.098,NA,NA,NA,22
2006-04-30,"03:15",2006-04-30 08:15:00,NA,25,0.085,NA,NA,NA,19
2006-04-30,"08:30",2006-04-30 13:30:00,NA,42,0.164,NA,NA,NA,59
2006-04-30,"12:00",2006-04-30 17:00:00,NA,59,0.211,NA,NA,NA,57
2006-04-30,"20:00",2006-05-01 01:00:00,NA,54,0.16,NA,NA,NA,26
2006-05-01,"20:00",2006-05-02 01:00:00,NA,31,0.136,NA,NA,NA,15
2006-05-02,"02:30",2006-05-02 07:30:00,NA,48,0.16,NA,NA,NA,45
2006-05-02,"07:42",2006-05-02 12:42:00,NA,40,0.149,NA,NA,NA,23
2006-05-02,"07:43",2006-05-02 12:43:00,NA,40,0.134,NA,NA,NA,23
2006-05-03,"19:00",2006-05-04 00:00:00,NA,24,0.114,NA,NA,NA,8
2006-05-09,"09:10",2006-05-09 14:10:00,NA,17,0.08,0.06,0.04,NA,20
2006-05-11,"20:30",2006-05-12 01:30:00,NA,32,0.143,NA,NA,NA,30
2006-05-12,"04:15",2006-05-12 09:15:00,NA,56,0.185,NA,NA,NA,41
2006-05-12,"12:15",2006-05-12 17:15:00,NA,58,0.209,NA,NA,NA,35
2006-05-13,"04:15",2006-05-13 09:15:00,NA,40,0.202,NA,NA,NA,23
2006-05-15,"12:30",2006-05-15 17:30:00,NA,25,0.103,NA,NA,NA,19
2006-05-17,"12:30",2006-05-17 17:30:00,NA,26,0.102,NA,NA,NA,18
2006-05-17,"20:15",2006-05-18 01:15:00,NA,35,0.127,NA,NA,NA,45
2006-05-18,"04:15",2006-05-18 09:15:00,NA,33,0.121,NA,NA,NA,28
2006-05-19,"12:15",2006-05-19 17:15:00,NA,23,0.112,NA,NA,NA,15
2006-05-24,"19:30",2006-05-25 00:30:00,NA,24,0.147,NA,NA,NA,32
2006-05-25,"00:30",2006-05-25 05:30:00,NA,32,0.152,NA,NA,NA,85
2006-05-26,"05:00",2006-05-26 10:00:00,NA,23,0.134,NA,NA,NA,39
2006-06-21,"08:15",2006-06-21 13:15:00,NA,9.3,0.11,0.09,0.081,NA,29
